gene_name,gene_id,RNA_logFC,RNA_FDR,range,dist2Gene,ChIP_logCPM,ChIP_logFC,ChIP_FDR,overlaps_ref,status,region,feature
NOLC1,ENSG00000166197,-0.680046186492773,0.00967436015820595,chr10:103911501-103912200,0,4.46378222549967,-1.2238048034886402,0.008240157862386237,TRUE,Down,Promoter (-1500/+500bp),Promoter
NOLC1,ENSG00000166197,-0.680046186492773,0.00967436015820595,chr10:104127701-104128400,204072,3.998812821995386,-1.3168630141023716,0.0035810547649353253,TRUE,Down,Intron (Other Gene),Super Enhancer
NOLC1,ENSG00000166197,-0.680046186492773,0.00967436015820595,chr10:104154301-104154600,230672,4.151843483060054,-0.9951040267104765,0.021797550672209547,TRUE,Down,Promoter (Other Gene),Promoter
NOLC1,ENSG00000166197,-0.680046186492773,0.00967436015820595,chr10:104210201-104211000,286572,4.318346068050248,-0.9166318342682446,0.02357080494119484,TRUE,Down,Promoter (Other Gene),Promoter
RTKN2,ENSG00000182010,-1.0733736268762053,0.00995005982438458,chr10:63676401-63677000,265793,4.010013721790978,-1.1333570098907793,0.013325065343844275,TRUE,Down,Intron (Other Gene),Enhancer
RTKN2,ENSG00000182010,-1.0733736268762053,0.00995005982438458,chr10:63677501-63678600,264193,5.163731025657305,-2.4981922695587984,1.7925803874826624e-7,TRUE,Down,Intron (Other Gene),Enhancer
RTKN2,ENSG00000182010,-1.0733736268762053,0.00995005982438458,chr10:63849301-63850200,92593,4.8484616874524695,-2.094538043850508,1.2109317936705372e-5,TRUE,Down,Intron (Other Gene),Enhancer
NPM3,ENSG00000107833,-1.1562339971690814,0.00999027580285707,chr10:103450801-103451600,89481,4.500813836422374,-1.7835465338042804,2.4289518347907503e-4,TRUE,Down,Intron (Other Gene),Enhancer
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:75206701-75207300,49995,4.111605368800865,-0.974266348711194,0.029840493625165485,TRUE,Down,Intron (Other Gene),Enhancer
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:75385501-75385900,0,4.1182973367401905,-1.1665267953203444,0.007419996000978501,TRUE,Down,Promoter (-1500/+500bp),Promoter
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:82167901-82168600,6782189,4.281518724326846,-1.1609741240600213,0.004356000451974574,TRUE,Down,Promoter (Other Gene),Promoter
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:82171001-82171400,6785289,4.007409494852901,-1.0909340490399486,0.012079993068661523,TRUE,Down,Upstream Promoter (Other Gene),Promoter
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:82189401-82189700,6803689,3.6984287480639138,-1.5473110124130074,0.003886657916478958,TRUE,Down,Intron (Other Gene),Enhancer
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:82196301-82196700,6810589,4.234348727466738,-1.4099502647715532,0.0020502568975831626,TRUE,Down,Exon (Other Gene),Enhancer
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:82213701-82214900,6827989,4.509394272149992,-0.8893590640232143,0.025262641987173536,TRUE,Down,Promoter (Other Gene),Promoter
USP54,ENSG00000166348,0.5739526554320946,0.01228141736806811,chr10:82228501-82229000,6842789,4.066472154967771,-0.8366314616333339,0.04857628210817503,FALSE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:79935901-79936500,2441,4.251564412995294,-0.8202111199170806,0.047040581983887574,TRUE,Down,Promoter (-1500/+500bp),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:79945101-79946100,0,6.271864195492269,-1.3263554263663306,7.342204380565128e-4,TRUE,Down,Intron,No Feature
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:79981801-79982500,0,4.975718545567006,-1.020354251745114,0.007218935168965298,TRUE,Down,Intron,Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80015801-80016600,0,4.492175894215135,-1.0161804718496403,0.04228237291850218,TRUE,Down,Intron,Super Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80027101-80027400,0,4.4912784365836185,-1.0368554076810608,0.017819759545536645,TRUE,Down,Promoter (-1500/+500bp),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80061201-80062400,0,5.420526293096668,-1.3611333904372138,4.0619885677198976e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80062601-80063700,0,5.46963212175555,-1.7318522659614894,8.74502431083616e-6,TRUE,Down,Intron,Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80095201-80096000,0,4.674486116422842,-1.3594547908446355,0.001795182739486492,TRUE,Down,Intron,Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80274201-80275600,0,6.290437435209787,-1.2193146778308483,3.675742476707776e-4,TRUE,Down,Intron,Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80417101-80417800,105988,4.270348486810817,-1.2552376410945347,0.00278756048986785,TRUE,Down,Intron (Other Gene),No Feature
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80513901-80514700,202788,4.160149329552951,-1.8224811736966817,3.8639461644958926e-4,TRUE,Down,Intergenic (<10kb),No Feature
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80523501-80524000,212388,4.379452463564929,-1.0500962037056756,0.009992411952980656,TRUE,Down,Intergenic (>10kb),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80603101-80603900,291988,5.028152982441967,-1.0218879968824897,0.006524784018599675,TRUE,Down,Intergenic (>10kb),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80651701-80652500,340588,4.450930488985262,-0.9757934555273786,0.016947840196487884,TRUE,Down,Intergenic (>10kb),No Feature
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80686801-80687800,375688,4.535870587633667,-0.8732545356755465,0.02626576573876347,TRUE,Down,Intergenic (>10kb),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80830601-80831600,519488,4.656217196479001,-1.2526305480044515,0.00386634534282016,TRUE,Down,Intron (Other Gene),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80846701-80848200,535588,4.626800529086509,-1.0057831910521684,0.01599979154323936,TRUE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80853301-80854700,542188,6.301590821286005,-1.6875880250779625,2.1533462081588743e-6,TRUE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80855201-80855700,544088,4.2485883483726985,-0.8527845194705697,0.03298659295628787,TRUE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80861201-80862500,550088,4.456457994145722,-0.9303896209497711,0.01894218807341619,TRUE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80864501-80865500,553388,5.597104859809489,-1.4291322951858834,1.5126557369871482e-4,TRUE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80922401-80923200,611288,4.368828401266908,-1.452982132269537,0.0010834468044898327,TRUE,Down,Intron (Other Gene),Enhancer
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80997601-80998700,686488,4.448470892766844,-1.3709394797715797,0.0011867148683892452,TRUE,Down,Intron (Other Gene),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:80999001-81000500,687888,5.4420309134026725,-1.6284515007733393,3.1670203088510405e-5,TRUE,Down,Upstream Promoter (Other Gene),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:81105601-81106100,794488,4.089683540990932,-1.2583525264644362,0.0050926521476790335,TRUE,Down,Promoter (Other Gene),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:81107401-81108000,796288,4.016482462203102,-1.1555999654102205,0.0099167543608567,TRUE,Down,Promoter (Other Gene),Promoter
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:81115101-81116000,803988,4.613870174265832,-0.9257549254968279,0.03486049947210035,TRUE,Down,Intergenic (<10kb),No Feature
LINC00595,ENSG00000230417,-1.6484217659479017,0.01314442842999527,chr10:81118101-81119200,806988,6.7129956655843515,-1.1613095332534935,9.641034477007931e-5,TRUE,Down,Intergenic (<10kb),Enhancer
SNCG,ENSG00000173267,2.394274121593361,0.0143420751503457,chr10:88721301-88721700,0,3.8142891922149658,-1.225253883647173,0.014551880096488291,TRUE,Down,Intron,Promoter
SNCG,ENSG00000173267,2.394274121593361,0.0143420751503457,chr10:88767801-88768900,44785,6.129571672195963,-1.323180175189147,2.1678048650441585e-4,TRUE,Down,Exon (Other Gene),Super Enhancer
SNCG,ENSG00000173267,2.394274121593361,0.0143420751503457,chr10:88777201-88777800,54185,4.038361483377545,-1.536031964648567,7.723595509309799e-4,TRUE,Down,Intron (Other Gene),Super Enhancer
SNCG,ENSG00000173267,2.394274121593361,0.0143420751503457,chr10:88779501-88780400,56485,4.419197073402757,-1.7282421241636252,6.37469394448345e-5,TRUE,Down,Promoter (Other Gene),Super Enhancer
HECTD2,ENSG00000165338,-0.7841966207532175,0.01536667300244732,chr10:93110101-93110800,58236,4.403322870793394,-1.4696952400711745,0.0011312257903254362,TRUE,Down,Intergenic (>10kb),Enhancer
HECTD2,ENSG00000165338,-0.7841966207532175,0.01536667300244732,chr10:93120101-93121500,47536,7.426773730194636,-1.61566100719646,4.6901269778522647e-08,TRUE,Down,Intergenic (>10kb),Enhancer
HECTD2,ENSG00000165338,-0.7841966207532175,0.01536667300244732,chr10:93140701-93141500,27536,4.273958286927924,-0.8911086950611203,0.028671464253854983,TRUE,Down,Intergenic (>10kb),Enhancer
HECTD2,ENSG00000165338,-0.7841966207532175,0.01536667300244732,chr10:93316201-93317300,41614,5.937972001370045,-1.5182621983598406,2.37971993483983e-5,TRUE,Down,Intergenic (>10kb),Super Enhancer
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:134001-134500,45904,4.429472441450185,-1.234459408362174,0.004930928715718117,TRUE,Down,Upstream Promoter (Other Gene),Super Enhancer
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:135801-136800,43604,5.178677687039264,-1.2349941181748059,0.0011440847296245939,TRUE,Down,Upstream Promoter (Other Gene),Super Enhancer
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:158301-159000,21404,4.1665859392798,-1.3332835676110095,0.002119751045734387,TRUE,Down,Intergenic (>10kb),Super Enhancer
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:172301-173000,7404,4.203466597939809,-1.5756207187696534,2.9326002900221393e-4,TRUE,Down,Intergenic (<10kb),Enhancer
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:180501-181700,0,5.1791567815792625,-1.0858874865367694,0.004312807867653107,TRUE,Down,Promoter (-1500/+500bp),Promoter
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:182701-183200,0,4.244462777861575,-1.2727672320278731,0.0043985286372309525,FALSE,Down,Intron,Promoter
ZMYND11,ENSG00000015171,-0.5571935219411586,0.01637424943083713,chr10:384101-385600,83523,6.654259887744449,-1.481247031056767,3.2488350047412784e-6,TRUE,Down,Intron (Other Gene),Super Enhancer
GATA3,ENSG00000107485,-0.9564362729847236,0.01654327313023987,chr10:8095301-8096800,0,4.619097645338177,-0.9365312947382105,0.016882885048113822,TRUE,Down,Promoter (-1500/+500bp),Promoter
GATA3,ENSG00000107485,-0.9564362729847236,0.01654327313023987,chr10:8110401-8111100,0,4.342633602566933,-0.8800480618962238,0.03377778459520776,TRUE,Down,Intron,Enhancer
GATA3,ENSG00000107485,-0.9564362729847236,0.01654327313023987,chr10:8126701-8127600,9539,5.374457787656949,-1.9884342093766987,1.1251362148128144e-5,TRUE,Down,Intergenic (<10kb),Enhancer
FGFR2,ENSG00000066468,0.860290551493961,0.01763446014805646,chr10:123349301-123350100,0,4.124150745872735,-1.0974068089499123,0.012670776591040189,TRUE,Down,Intron,Enhancer
PPRC1,ENSG00000148840,-0.542314590169158,0.0215424316454478,chr10:103879101-103881500,11250,7.365630220882048,-1.1552045161347346,9.371981113035616e-6,TRUE,Down,Promoter (Other Gene),Promoter
PPRC1,ENSG00000148840,-0.542314590169158,0.0215424316454478,chr10:103892201-103893500,0,6.697266536780453,-1.0305649372644086,0.0032387060266172167,TRUE,Down,Promoter (-1500/+500bp),Promoter
PPRC1,ENSG00000148840,-0.542314590169158,0.0215424316454478,chr10:103899701-103900700,0,4.8490479151306936,-1.1593115970821457,0.007324796172531159,TRUE,Down,Promoter (-1500/+500bp),No Feature
PPRC1,ENSG00000148840,-0.542314590169158,0.0215424316454478,chr10:103911501-103912200,1410,4.46378222549967,-1.2238048034886402,0.008240157862386237,TRUE,Down,Promoter (-1500/+500bp),Promoter
PPRC1,ENSG00000148840,-0.542314590169158,0.0215424316454478,chr10:104127701-104128400,217610,3.998812821995386,-1.3168630141023716,0.0035810547649353253,TRUE,Down,Intron (Other Gene),Super Enhancer
PPRC1,ENSG00000148840,-0.542314590169158,0.0215424316454478,chr10:104154301-104154600,244210,4.151843483060054,-0.9951040267104765,0.021797550672209547,TRUE,Down,Promoter (Other Gene),Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:70748301-70749200,33684287,4.428297970330471,-1.5395332092753882,5.409025174123267e-4,TRUE,Down,Promoter (Other Gene),Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104352601-104353500,79987,4.534775466749975,-1.4468424018476818,5.066305398449953e-4,TRUE,Down,Intron (Other Gene),Super Enhancer
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104401801-104402500,30987,4.270088036468176,-1.3531381110001102,0.00214628408027159,TRUE,Down,Promoter (Other Gene),Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104405501-104406200,27287,4.519249598210036,-1.0024505870551002,0.013709810592011679,TRUE,Down,Promoter (Other Gene),Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104417701-104418600,14887,4.478132047750672,-0.9183587241267388,0.04889430047195404,TRUE,Down,Exon (Other Gene),Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104438601-104439200,0,4.097894756684414,-1.213863820991169,0.006706021469039896,TRUE,Down,Intron,Enhancer
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104469901-104471300,0,6.980288175754291,-2.0219020500587703,3.611569993706209e-8,TRUE,Down,Intron,Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104473601-104474600,0,4.895464803228817,-0.9359076127198176,0.013655617521262653,TRUE,Down,Promoter (-1500/+500bp),Promoter
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104524601-104525100,50446,4.876597099528053,-1.4284813295622323,3.02315051318812e-4,TRUE,Down,Intron (Other Gene),Enhancer
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104529201-104529700,55046,4.568349413104657,-1.0258047497627818,0.009314682521952684,TRUE,Down,Intron (Other Gene),Enhancer
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104559801-104560200,85646,4.343743511101994,-0.9850106204470557,0.01948475812535722,TRUE,Down,Intron (Other Gene),Enhancer
ARL3,ENSG00000138175,-0.8794851358753343,0.02167939603776354,chr10:104573501-104574600,99346,5.881238172489536,-1.721438591734609,1.1159668940713062e-5,TRUE,Down,Exon (Other Gene),Enhancer
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79585801-79586200,40432,3.968456470540833,-1.2031520139731817,0.013853412711160229,TRUE,Down,Upstream Promoter (Other Gene),Enhancer
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79597801-79598400,28232,4.142381676456104,-1.5897864994459552,5.12506460706538e-4,TRUE,Down,Intron (Other Gene),Super Enhancer
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79616701-79617600,9032,5.201920045001382,-1.3035342289113772,5.084567701132391e-4,TRUE,Down,Intron (Other Gene),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79619301-79620100,6532,4.456558894297082,-1.2815853133792074,0.0019007351208294725,TRUE,Down,Intron (Other Gene),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79624901-79626500,132,5.1122393285405066,-1.410737637076615,2.337855625619419e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79629401-79630500,32,6.095391559271319,-1.2292951066122328,1.7080666287372213e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79630801-79633800,1432,6.816239321810605,-1.3977825819366572,1.536217995801007e-5,TRUE,Down,Upstream Promoter (<5kb),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79637401-79638400,8032,4.817754463218229,-0.9539696896414999,0.012702350100456975,TRUE,Down,Intron (Other Gene),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79639301-79639900,9932,3.9730228755788564,-1.0437688928180124,0.01599979154323936,TRUE,Down,Intron (Other Gene),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79641201-79642200,11832,5.114879649634742,-0.7373756348115296,0.04868078535638499,TRUE,Down,Intron (Other Gene),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79648801-79649900,19432,6.2311223300591605,-1.5320352422127177,1.4154628085272204e-5,TRUE,Down,Promoter (Other Gene),Promoter
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79666301-79667400,36932,5.370501741988351,-1.1198665560005816,0.009283983190946225,TRUE,Down,Intron (Other Gene),Enhancer
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79679101-79679800,49732,4.014423950765723,-0.8529701521996839,0.04821982593859383,TRUE,Down,Intron (Other Gene),Enhancer
AL391421.1,ENSG00000204049,1.381479943305329,0.02180126977866088,chr10:79680001-79680600,50632,4.342905237202651,-1.2929986104423763,0.004583430288769176,TRUE,Down,Intron (Other Gene),Enhancer
DDIT4,ENSG00000168209,0.9848395044374696,0.02540538731977745,chr10:74014601-74015500,18181,4.831593410318194,-1.0759827551352033,0.004948912626428698,TRUE,Down,Intergenic (>10kb),Super Enhancer
DDIT4,ENSG00000168209,0.9848395044374696,0.02540538731977745,chr10:74032101-74034300,0,5.149649262194846,-1.1295849719024682,0.002534466481880917,TRUE,Down,Promoter (-1500/+500bp),Promoter
DDIT4,ENSG00000168209,0.9848395044374696,0.02540538731977745,chr10:74057301-74058500,21506,5.153243166443579,-1.3333490206535137,0.00079568171065914255,TRUE,Down,Intergenic (>10kb),Enhancer
TASOR2,ENSG00000108021,-0.4796968443977511,0.02787869034125495,chr10:5698201-5699300,27500,5.752512434570283,-1.4401256690722204,1.8499841704086456e-4,TRUE,Down,Intron (Other Gene),Super Enhancer
TASOR2,ENSG00000108021,-0.4796968443977511,0.02787869034125495,chr10:5701501-5703000,23800,7.801480336722188,-1.5015214077504824,5.178051177563331e-8,TRUE,Down,Intron (Other Gene),Super Enhancer
TASOR2,ENSG00000108021,-0.4796968443977511,0.02787869034125495,chr10:5710501-5711000,15800,3.966203048001537,-1.0228890945042843,0.02456239962894693,FALSE,Down,Upstream Promoter (Other Gene),Enhancer
TASOR2,ENSG00000108021,-0.4796968443977511,0.02787869034125495,chr10:5726101-5727700,0,5.340665209612978,-1.3389219001395096,6.232485746527046e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
TASOR2,ENSG00000108021,-0.4796968443977511,0.02787869034125495,chr10:5874401-5875300,68697,4.601212882284294,-1.18482300161837,0.004967768240911773,TRUE,Down,Intron (Other Gene),Enhancer
RBM20,ENSG00000203867,1.212895111825699,0.02998532879982638,chr10:112540701-112541600,0,4.6851701899157945,-2.243737038391702,1.536217995801007e-5,TRUE,Down,Exon,No Feature
RBM20,ENSG00000203867,1.212895111825699,0.02998532879982638,chr10:112549301-112550300,0,5.034483891140934,-1.9052495219967691,1.047026461806446e-5,TRUE,Down,Intron,Enhancer
RBM20,ENSG00000203867,1.212895111825699,0.02998532879982638,chr10:112550801-112551400,0,3.946723763182971,-1.3561738143984197,0.003738818304302962,TRUE,Down,Intron,Enhancer
RBM20,ENSG00000203867,1.212895111825699,0.02998532879982638,chr10:112581901-112583300,0,6.493640389571747,-1.1216719288252386,3.1299717910914177e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
GLUD1,ENSG00000148672,0.4822301087458551,0.03301079025788027,chr10:88767801-88768900,41058,6.129571672195963,-1.323180175189147,2.1678048650441585e-4,TRUE,Down,Exon (Other Gene),Super Enhancer
GLUD1,ENSG00000148672,0.4822301087458551,0.03301079025788027,chr10:88777201-88777800,32158,4.038361483377545,-1.536031964648567,7.723595509309799e-4,TRUE,Down,Intron (Other Gene),Super Enhancer
GLUD1,ENSG00000148672,0.4822301087458551,0.03301079025788027,chr10:88779501-88780400,29558,4.419197073402757,-1.7282421241636252,6.37469394448345e-5,TRUE,Down,Promoter (Other Gene),Super Enhancer
GLUD1,ENSG00000148672,0.4822301087458551,0.03301079025788027,chr10:88853701-88855500,0,5.305490817194035,-1.2988178296025155,4.3003440060449785e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
SVIL2P,ENSG00000234814,-0.8101863413551404,0.03802701799561919,chr10:30863601-30864100,80317,4.398465177011836,-0.9810290670179177,0.020089835364427065,TRUE,Down,Upstream Promoter (Other Gene),Super Enhancer
SVIL2P,ENSG00000234814,-0.8101863413551404,0.03802701799561919,chr10:30872701-30873200,71217,4.449785475046886,-1.0831955202679044,0.007500922315073588,TRUE,Down,Upstream Promoter (Other Gene),Super Enhancer
SVIL2P,ENSG00000234814,-0.8101863413551404,0.03802701799561919,chr10:30894001-30895300,49117,5.075439480660026,-1.675747834127869,7.097439159640273e-5,TRUE,Down,Intergenic (<10kb),Enhancer
SVIL2P,ENSG00000234814,-0.8101863413551404,0.03802701799561919,chr10:30971001-30971800,0,5.165232328204269,-1.6385551697718987,3.3893210624790574e-5,TRUE,Down,Intron,No Feature
RPS24,ENSG00000138326,-0.6071257707539218,0.03852770463953135,chr10:79731201-79732600,60917,4.912689928119605,-1.1286471683685548,0.004215047905437787,TRUE,Down,Intron (Other Gene),Enhancer
PLEKHS1,ENSG00000148735,0.6946256817062845,0.03889383070382136,chr10:115510801-115511500,0,4.283512683716099,-1.1541210738907923,0.00553555259533652,TRUE,Down,Promoter (-1500/+500bp),Promoter
DHX32,ENSG00000089876,0.5634451923003088,0.03939684523925859,chr10:127616501-127617500,31495,5.677453127593205,-0.792588310317899,0.01943917305755094,TRUE,Down,Intron (Other Gene),Enhancer
CASP7,ENSG00000165806,0.837315602876799,0.03988587708709552,chr10:115438201-115439100,0,4.8680168179848975,-1.6062795761152873,6.360428462882579e-4,TRUE,Down,Promoter (-1500/+500bp),Promoter
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30653901-30654700,68249,4.419307927519067,-1.3544600942541731,0.0011666227863373537,TRUE,Down,Promoter (Other Gene),Enhancer
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30690301-30691300,31649,4.6058770227335675,-1.5825186564714937,0.0010594177239999292,TRUE,Down,Intergenic (<10kb),Enhancer
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30721901-30723500,0,6.031987799670507,-1.8575834419952786,1.1375094464020942e-6,TRUE,Down,Promoter (-1500/+500bp),Promoter
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30736201-30736500,0,4.235654733700984,-0.9944865862457946,0.015625213191649133,FALSE,Down,Intron,Enhancer
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30811401-30812300,60638,5.411231658611392,-1.7838168752017127,1.2455998441192984e-5,TRUE,Down,Upstream Promoter (Other Gene),Enhancer
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30825201-30826200,74438,5.429986223477613,-1.7586334945384514,8.06902746992594e-6,TRUE,Down,Intron (Other Gene),Super Enhancer
MAP3K8,ENSG00000107968,-1.046487234733123,0.0399071505822385,chr10:30830701-30831900,79938,6.268808600875113,-1.9181764173485527,1.3867058951023609e-6,TRUE,Down,Intron (Other Gene),Super Enhancer
ADIRF-AS1,ENSG00000272734,0.7009002918011331,0.04108270739772626,chr10:88727601-88728600,0,4.911647402610124,-0.9140136595962034,0.016995954528759436,TRUE,Down,Promoter (-1500/+500bp),Promoter
ADIRF-AS1,ENSG00000272734,0.7009002918011331,0.04108270739772626,chr10:88729701-88730500,0,4.267021563377079,-0.9157121817290926,0.02617760390960607,TRUE,Down,Promoter (-1500/+500bp),Promoter
ADIRF-AS1,ENSG00000272734,0.7009002918011331,0.04108270739772626,chr10:88767801-88768900,36732,6.129571672195963,-1.323180175189147,2.1678048650441585e-4,TRUE,Down,Exon (Other Gene),Super Enhancer
ADIRF-AS1,ENSG00000272734,0.7009002918011331,0.04108270739772626,chr10:88777201-88777800,46132,4.038361483377545,-1.536031964648567,7.723595509309799e-4,TRUE,Down,Intron (Other Gene),Super Enhancer
ADIRF-AS1,ENSG00000272734,0.7009002918011331,0.04108270739772626,chr10:88779501-88780400,48432,4.419197073402757,-1.7282421241636252,6.37469394448345e-5,TRUE,Down,Promoter (Other Gene),Super Enhancer
USP6NL,ENSG00000148429,0.4836291739495848,0.04266267860861131,chr10:11653301-11654100,0,4.430065009269875,-1.2850134871595587,0.002482100175549774,TRUE,Down,Promoter (-1500/+500bp),Promoter
USP6NL,ENSG00000148429,0.4836291739495848,0.04266267860861131,chr10:11726001-11726500,72247,4.130781401526203,-1.0436102076251377,0.012157006020033117,TRUE,Down,Intergenic (<10kb),Super Enhancer
USP6NL,ENSG00000148429,0.4836291739495848,0.04266267860861131,chr10:11729301-11730300,75547,5.094739036347955,-0.8340140250673916,0.031632399405542036,TRUE,Down,Intergenic (<10kb),Super Enhancer
USP6NL,ENSG00000148429,0.4836291739495848,0.04266267860861131,chr10:11783901-11785100,130147,5.363631512049469,-0.8621393774189227,0.017950664310337577,TRUE,Down,Promoter (Other Gene),Promoter
USP6NL,ENSG00000148429,0.4836291739495848,0.04266267860861131,chr10:11799501-11800200,145747,4.386236750842277,-1.00869477245468,0.012119411665012719,TRUE,Down,Intron (Other Gene),Super Enhancer
ZNF488,ENSG00000265763,-2.4657513834779823,0.04283717799015592,chr10:48326301-48326700,28368,3.9086740618023406,-1.714626174791428,3.866853677721585e-4,TRUE,Down,Intron (Other Gene),No Feature
ZNF488,ENSG00000265763,-2.4657513834779823,0.04283717799015592,chr10:48331501-48333200,21868,5.9434053465665775,-2.181224681473043,9.091328369293837e-8,TRUE,Down,Promoter (Other Gene),Enhancer
