gene_id,gene_name,range,AveExpr,logFC,P.Value,FDR,status,region,feature,macs2_peak,distance_to_gene
ENSG00000285254,AL513128.2,chr10:22755601-22756400,4.6033091784502895,2.7939779429162215,6.071831736570153e-12,8.63476549061855e-11,Up,Intron,Enhancer,TRUE,7983
ENSG00000150867,PIP4K2A,chr10:22755601-22756400,4.6033091784502895,2.7939779429162215,6.071831736570153e-12,8.63476549061855e-11,Up,Intron,Enhancer,TRUE,67382
ENSG00000150867,PIP4K2A,chr10:22944001-22945000,4.633745154849835,2.9130471378990137,7.673739218873429e-13,1.5406507200968963e-11,Up,Intron,Enhancer,TRUE,0
ENSG00000279819,AL390318.1,chr10:22944001-22945000,4.633745154849835,2.9130471378990137,7.673739218873429e-13,1.5406507200968963e-11,Up,Intron,Enhancer,TRUE,37881
ENSG00000150867,PIP4K2A,chr10:22971801-22972700,4.372903787433412,2.0406455687201985,5.115346569960931e-7,1.4355972631825839e-6,Up,Intron,Enhancer,TRUE,0
ENSG00000279819,AL390318.1,chr10:22971801-22972700,4.372903787433412,2.0406455687201985,5.115346569960931e-7,1.4355972631825839e-6,Up,Intron,Enhancer,TRUE,10181
ENSG00000165309,ARMC3,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,0
ENSG00000223131,RNA5SP304,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,28683
ENSG00000286924,AL139815.1,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,0
ENSG00000136770,DNAJC1,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,964202
ENSG00000148444,COMMD3,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,647665
ENSG00000269897,COMMD3-BMI1,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,638429
ENSG00000168283,BMI1,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,636487
ENSG00000272516,AL158211.4,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,634984
ENSG00000077327,SPAG6,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,513747
ENSG00000271981,AL158211.2,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,634990
ENSG00000272366,AL158211.3,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,627356
ENSG00000150867,PIP4K2A,chr10:23256901-23257500,4.183350907937808,1.3460334705391077,2.4017133044298516e-4,3.2819223688805826e-4,Up,Intron,Enhancer,TRUE,253393
ENSG00000120549,KIAA1217,chr10:24158301-24159100,4.682940558839985,3.047527187413741,6.28584461002883e-12,8.63476549061855e-11,Up,Intron,Enhancer,TRUE,0
ENSG00000120549,KIAA1217,chr10:24173601-24174500,4.806510526773721,2.5068056211566967,2.1092087276410684e-11,2.293764491309662e-10,Up,Intron,No Feature,TRUE,0
ENSG00000120549,KIAA1217,chr10:24323101-24323500,4.060646372101443,0.9538422116168742,0.010840634106446392,0.011888258410850876,Up,Intron,Enhancer,FALSE,0
ENSG00000120549,KIAA1217,chr10:24518701-24519500,4.626384661923729,1.9547065041157186,4.7692009120426996e-8,1.830531526534036e-7,Up,Intron,Enhancer,TRUE,0
ENSG00000223928,NUP35P1,chr10:24518701-24519500,4.626384661923729,1.9547065041157186,4.7692009120426996e-8,1.830531526534036e-7,Up,Intron,Enhancer,TRUE,70990
ENSG00000207930,MIR603,chr10:24518701-24519500,4.626384661923729,1.9547065041157186,4.7692009120426996e-8,1.830531526534036e-7,Up,Intron,Enhancer,TRUE,45113
ENSG00000120549,KIAA1217,chr10:24552301-24552800,4.580150783141907,2.433583554365093,8.821098704108692e-10,6.058702004664127e-9,Up,Intron,Super Enhancer,TRUE,0
ENSG00000223928,NUP35P1,chr10:24552301-24552800,4.580150783141907,2.433583554365093,8.821098704108692e-10,6.058702004664127e-9,Up,Intron,Super Enhancer,TRUE,104590
ENSG00000207930,MIR603,chr10:24552301-24552800,4.580150783141907,2.433583554365093,8.821098704108692e-10,6.058702004664127e-9,Up,Intron,Super Enhancer,TRUE,11813
ENSG00000120549,KIAA1217,chr10:24630701-24631000,4.111830254316665,1.368713874174652,2.2662725980524744e-4,3.113142884693136e-4,Up,Intron,No Feature,FALSE,0
ENSG00000120549,KIAA1217,chr10:24705401-24705800,4.191119071964153,1.5499003380767424,4.458450324678084e-5,7.05245778630897e-5,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,0
ENSG00000286951,AL356113.1,chr10:24705401-24705800,4.191119071964153,1.5499003380767424,4.458450324678084e-5,7.05245778630897e-5,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,12
ENSG00000279029,AL353583.1,chr10:24705401-24705800,4.191119071964153,1.5499003380767424,4.458450324678084e-5,7.05245778630897e-5,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,64308
ENSG00000120549,KIAA1217,chr10:24831101-24831600,4.276637669433552,1.2639735094364553,5.102730914862892e-4,6.593132518708985e-4,Up,Promoter (-1500/+500bp),Promoter,FALSE,0
ENSG00000233642,GPR158-AS1,chr10:25459301-25460100,4.2250020629837435,2.3705660143874168,1.3762821385477627e-8,6.777540342659737e-8,Up,Intron,No Feature,TRUE,0
ENSG00000283709,FAM238C,chr10:27276601-27277600,4.809082250075694,2.11075101400487,5.142105711933977e-9,2.8555097676909958e-8,Up,Intergenic (<10kb),Enhancer,TRUE,43253
ENSG00000107890,ANKRD26,chr10:27276601-27277600,4.809082250075694,2.11075101400487,5.142105711933977e-9,2.8555097676909958e-8,Up,Intergenic (<10kb),Enhancer,TRUE,3242
ENSG00000099246,RAB18,chr10:27774301-27774800,3.957244922444217,2.1943495420265857,8.81734395958561e-8,3.0280615440155844e-7,Up,Intergenic (>10kb),Super Enhancer,TRUE,18302
ENSG00000285737,LINC02680,chr10:27774301-27774800,3.957244922444217,2.1943495420265857,8.81734395958561e-8,3.0280615440155844e-7,Up,Intergenic (>10kb),Super Enhancer,TRUE,78558
ENSG00000182077,PTCHD3,chr10:27774301-27774800,3.957244922444217,2.1943495420265857,8.81734395958561e-8,3.0280615440155844e-7,Up,Intergenic (>10kb),Super Enhancer,TRUE,71003
ENSG00000099246,RAB18,chr10:27830801-27831300,4.647945776897516,1.4591736659511714,1.3629493925751498e-5,2.470345774042459e-5,Up,Exon,Enhancer,TRUE,0
ENSG00000285737,LINC02680,chr10:27830801-27831300,4.647945776897516,1.4591736659511714,1.3629493925751498e-5,2.470345774042459e-5,Up,Exon,Enhancer,TRUE,22058
ENSG00000099246,RAB18,chr10:27836301-27836600,4.372610135282082,1.1866296116007058,7.826314601329539e-4,9.773531631325405e-4,Up,Intergenic (<10kb),Enhancer,FALSE,5134
ENSG00000285737,LINC02680,chr10:27836301-27836600,4.372610135282082,1.1866296116007058,7.826314601329539e-4,9.773531631325405e-4,Up,Intergenic (<10kb),Enhancer,FALSE,16758
ENSG00000286413,AL355501.1,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,0
ENSG00000150054,MPP7,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,0
ENSG00000282996,MPP7-DT,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,39528
ENSG00000222374,AC022021.1,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,47081
ENSG00000237746,ZNF101P1,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,74782
ENSG00000237956,TRIAP1P1,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,884609
ENSG00000169126,ARMC4,chr10:28551901-28552700,4.248266577721939,0.9185683744617036,0.013955263888213597,0.015050925102577476,Up,Promoter (-1500/+500bp),Super Enhancer,FALSE,263892
ENSG00000237128,LINC02652,chr10:28746101-28746400,4.018040551164835,0.7119631149368145,0.06208118264574071,0.0648127546821533,Unchanged,Intron,No Feature,FALSE,0
ENSG00000095787,WAC,chr10:28877901-28878300,4.018628022935518,0.8759792638046422,0.02485990538437249,0.026375753273663496,Up,Promoter (-1500/+500bp),No Feature,FALSE,0
ENSG00000232624,LINC01517,chr10:29394701-29395500,4.255828525068351,1.0355800136203839,0.004332925203045311,0.0050261932355325604,Up,Intergenic (>10kb),Enhancer,FALSE,163861
ENSG00000236716,AL355376.1,chr10:29394701-29395500,4.255828525068351,1.0355800136203839,0.004332925203045311,0.0050261932355325604,Up,Intergenic (>10kb),Enhancer,FALSE,361108
ENSG00000232624,LINC01517,chr10:29396501-29397100,4.35335990056811,1.6185394116071612,9.91162427207792e-6,1.8683190061999343e-5,Up,Intergenic (>10kb),Enhancer,FALSE,165661
ENSG00000236716,AL355376.1,chr10:29396501-29397100,4.35335990056811,1.6185394116071612,9.91162427207792e-6,1.8683190061999343e-5,Up,Intergenic (>10kb),Enhancer,FALSE,362908
ENSG00000120563,LYZL1,chr10:29530001-29530600,3.7811903715483077,1.6187833565710377,4.356464581814197e-4,5.713755054540229e-4,Up,Intergenic (>10kb),No Feature,FALSE,47389
ENSG00000225976,CKS1BP2,chr10:30086401-30087200,4.277079775821519,2.3427487441469084,2.697292592424864e-9,1.637193875867185e-8,Up,Intergenic (>10kb),Enhancer,TRUE,99297
ENSG00000222092,RNU6-908P,chr10:30086401-30087200,4.277079775821519,2.3427487441469084,2.697292592424864e-9,1.637193875867185e-8,Up,Intergenic (>10kb),Enhancer,TRUE,85463
ENSG00000197321,SVIL,chr10:30086401-30087200,4.277079775821519,2.3427487441469084,2.697292592424864e-9,1.637193875867185e-8,Up,Intergenic (>10kb),Enhancer,TRUE,60690
ENSG00000237936,AL353093.1,chr10:30086401-30087200,4.277079775821519,2.3427487441469084,2.697292592424864e-9,1.637193875867185e-8,Up,Intergenic (>10kb),Enhancer,TRUE,92760
ENSG00000287420,AL590068.4,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,54546
ENSG00000230298,AL590068.2,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,28989
ENSG00000285630,AL590068.3,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,18079
ENSG00000234814,SVIL2P,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,45617
ENSG00000213778,HNRNPA1P32,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,90310
ENSG00000228800,AL590068.1,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,54688
ENSG00000239744,RN7SL63P,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,53267
ENSG00000151033,LYZL2,chr10:30898101-30898800,4.163391094278199,1.5222580572070874,3.3252680838545196e-5,5.599322386361481e-5,Up,Intergenic (<10kb),Enhancer,TRUE,1907
ENSG00000287564,AL359546.1,chr10:31393701-31394400,4.340921676550334,1.5608412302051018,2.0615092004703628e-5,3.5870260088184314e-5,Up,Intron,Enhancer,TRUE,0
ENSG00000272381,LINC02664,chr10:31393701-31394400,4.340921676550334,1.5608412302051018,2.0615092004703628e-5,3.5870260088184314e-5,Up,Intron,Enhancer,TRUE,82243
ENSG00000183621,ZNF438,chr10:31393701-31394400,4.340921676550334,1.5608412302051018,2.0615092004703628e-5,3.5870260088184314e-5,Up,Intron,Enhancer,TRUE,72834
ENSG00000263578,AL359546.1,chr10:31393701-31394400,4.340921676550334,1.5608412302051018,2.0615092004703628e-5,3.5870260088184314e-5,Up,Intron,Enhancer,TRUE,38724
ENSG00000272381,LINC02664,chr10:31491201-31492000,4.4545073982820815,1.8176302499745867,1.1892250297244872e-6,2.722699410158694e-6,Up,Intron,No Feature,TRUE,0
ENSG00000231148,HMGB1P7,chr10:32154001-32154600,4.229895220801922,1.2234118018582372,0.0024566401973564874,0.0029144685977729235,Up,Intron,Enhancer,FALSE,47470
ENSG00000165322,ARHGAP12,chr10:32154001-32154600,4.229895220801922,1.2234118018582372,0.0024566401973564874,0.0029144685977729235,Up,Intron,Enhancer,FALSE,0
ENSG00000231148,HMGB1P7,chr10:32250501-32250900,4.185160313496816,0.686729986882044,0.06994091598772116,0.07272740666452279,Unchanged,Intergenic (>10kb),Enhancer,FALSE,47818
ENSG00000230240,RPL34P19,chr10:32250501-32250900,4.185160313496816,0.686729986882044,0.06994091598772116,0.07272740666452279,Unchanged,Intergenic (>10kb),Enhancer,FALSE,21912
ENSG00000206660,Y_RNA,chr10:32250501-32250900,4.185160313496816,0.686729986882044,0.06994091598772116,0.07272740666452279,Unchanged,Intergenic (>10kb),Enhancer,FALSE,94773
ENSG00000165322,ARHGAP12,chr10:32250501-32250900,4.185160313496816,0.686729986882044,0.06994091598772116,0.07272740666452279,Unchanged,Intergenic (>10kb),Enhancer,FALSE,32696
ENSG00000239731,RN7SL825P,chr10:32250501-32250900,4.185160313496816,0.686729986882044,0.06994091598772116,0.07272740666452279,Unchanged,Intergenic (>10kb),Enhancer,FALSE,30117
ENSG00000170759,KIF5B,chr10:32250501-32250900,4.185160313496816,0.686729986882044,0.06994091598772116,0.07272740666452279,Unchanged,Intergenic (>10kb),Enhancer,FALSE,47042
ENSG00000120616,EPC1,chr10:32602401-32602700,3.9629484499287635,0.9978466552899418,0.010714067686797257,0.011849032484127475,Up,Intron,No Feature,FALSE,0
ENSG00000216937,CCDC7,chr10:32982001-32983000,4.669718648979603,2.5356567575974007,1.4847661389256098e-10,1.2110123820612005e-9,Up,Intron,No Feature,TRUE,0
ENSG00000238258,AL121748.1,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,16804
ENSG00000233387,IATPR,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,77400
ENSG00000263576,AL121748.1,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,95436
ENSG00000099250,NRP1,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,0
ENSG00000244356,RN7SL398P,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,93833
ENSG00000148498,PARD3,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,915087
ENSG00000229235,RPL37P18,chr10:33483001-33483400,4.574903907346595,2.0050837683483707,3.4972821022458474e-8,1.3830161040699486e-7,Up,Intron,Enhancer,TRUE,1469386
ENSG00000238258,AL121748.1,chr10:33529401-33529900,4.188179979426237,1.2893866890321979,6.326833716960952e-4,8.094625490817688e-4,Up,Intron,Enhancer,FALSE,26668
ENSG00000273012,AL353600.1,chr10:33529401-33529900,4.188179979426237,1.2893866890321979,6.326833716960952e-4,8.094625490817688e-4,Up,Intron,Enhancer,FALSE,100682
ENSG00000099250,NRP1,chr10:33529401-33529900,4.188179979426237,1.2893866890321979,6.326833716960952e-4,8.094625490817688e-4,Up,Intron,Enhancer,FALSE,0
ENSG00000244356,RN7SL398P,chr10:33529401-33529900,4.188179979426237,1.2893866890321979,6.326833716960952e-4,8.094625490817688e-4,Up,Intron,Enhancer,FALSE,47333
ENSG00000226407,RPL23P11,chr10:34188201-34189500,5.377076453403774,2.839512866401568,3.2586366609789945e-16,2.126260421288794e-14,Up,Intergenic (<10kb),Enhancer,TRUE,34549
ENSG00000223470,LINC02629,chr10:34188201-34189500,5.377076453403774,2.839512866401568,3.2586366609789945e-16,2.126260421288794e-14,Up,Intergenic (<10kb),Enhancer,TRUE,8665
ENSG00000148498,PARD3,chr10:34441101-34441900,4.806272950630676,1.8773286938151272,3.306365032365415e-8,1.3419434981774023e-7,Up,Intron,Enhancer,TRUE,0
ENSG00000199200,Y_RNA,chr10:34441101-34441900,4.806272950630676,1.8773286938151272,3.306365032365415e-8,1.3419434981774023e-7,Up,Intron,Enhancer,TRUE,49007
ENSG00000148498,PARD3,chr10:34506401-34507100,4.282937805235699,1.1010556864345167,0.0031245260584360115,0.0036900511368859685,Up,Intron,Enhancer,TRUE,0
ENSG00000199200,Y_RNA,chr10:34506401-34507100,4.282937805235699,1.1010556864345167,0.0031245260584360115,0.0036900511368859685,Up,Intron,Enhancer,TRUE,15398
ENSG00000148498,PARD3,chr10:34758101-34759500,4.784448920376615,2.2569885482079455,1.1725215646641287e-9,7.8468750865984008e-09,Up,Intron,Enhancer,TRUE,0
ENSG00000234167,ELOBP4,chr10:34758101-34759500,4.784448920376615,2.2569885482079455,1.1725215646641287e-9,7.8468750865984008e-09,Up,Intron,Enhancer,TRUE,18010
ENSG00000148498,PARD3,chr10:34872201-34873100,4.515023872663736,1.6153186409445457,5.483408962446503e-6,1.0842194993928313e-5,Up,Intron,No Feature,TRUE,0
ENSG00000148498,PARD3,chr10:34914901-34915700,4.461859625234968,1.8428468271284624,2.097460804977086e-6,4.561977250825162e-6,Up,Intron,No Feature,TRUE,0
ENSG00000148498,PARD3,chr10:34947501-34948500,4.734161289450425,1.6356441356312965,1.2338148110385578e-6,2.8002231798353356e-6,Up,Intron,Enhancer,TRUE,0
ENSG00000229235,RPL37P18,chr10:34947501-34948500,4.734161289450425,1.6356441356312965,1.2338148110385578e-6,2.8002231798353356e-6,Up,Intron,Enhancer,TRUE,4286
ENSG00000215184,RPS12P16,chr10:34947501-34948500,4.734161289450425,1.6356441356312965,1.2338148110385578e-6,2.8002231798353356e-6,Up,Intron,Enhancer,TRUE,16062
ENSG00000238258,AL121748.1,chr10:34947501-34948500,4.734161289450425,1.6356441356312965,1.2338148110385578e-6,2.8002231798353356e-6,Up,Intron,Enhancer,TRUE,1444768
ENSG00000099250,NRP1,chr10:34947501-34948500,4.734161289450425,1.6356441356312965,1.2338148110385578e-6,2.8002231798353356e-6,Up,Intron,Enhancer,TRUE,1322310
ENSG00000148498,PARD3,chr10:34960401-34960800,3.9334086151244443,1.2071167411422508,0.0017119486142863286,0.0020686045755959805,Up,Intron,No Feature,FALSE,0
ENSG00000226386,PARD3-AS1,chr10:34993901-34994300,3.9956915979806613,1.0498016495784428,0.004751083822440895,0.005486871140075546,Up,Intron,Super Enhancer,FALSE,110394
ENSG00000148498,PARD3,chr10:34993901-34994300,3.9956915979806613,1.0498016495784428,0.004751083822440895,0.005486871140075546,Up,Intron,Super Enhancer,FALSE,0
ENSG00000229235,RPL37P18,chr10:34993901-34994300,3.9956915979806613,1.0498016495784428,0.004751083822440895,0.005486871140075546,Up,Intron,Super Enhancer,FALSE,40871
ENSG00000215184,RPS12P16,chr10:34993901-34994300,3.9956915979806613,1.0498016495784428,0.004751083822440895,0.005486871140075546,Up,Intron,Super Enhancer,FALSE,28931
ENSG00000226386,PARD3-AS1,chr10:35000001-35000400,4.0994240474018415,0.4222624225135053,0.3031805104563222,0.3078992732649809,Unchanged,Intron,Super Enhancer,FALSE,104294
ENSG00000148498,PARD3,chr10:35000001-35000400,4.0994240474018415,0.4222624225135053,0.3031805104563222,0.3078992732649809,Unchanged,Intron,Super Enhancer,FALSE,0
ENSG00000229235,RPL37P18,chr10:35000001-35000400,4.0994240474018415,0.4222624225135053,0.3031805104563222,0.3078992732649809,Unchanged,Intron,Super Enhancer,FALSE,46971
ENSG00000215184,RPS12P16,chr10:35000001-35000400,4.0994240474018415,0.4222624225135053,0.3031805104563222,0.3078992732649809,Unchanged,Intron,Super Enhancer,FALSE,35031
ENSG00000099250,NRP1,chr10:35000001-35000400,4.0994240474018415,0.4222624225135053,0.3031805104563222,0.3078992732649809,Unchanged,Intron,Super Enhancer,FALSE,1374810
ENSG00000244356,RN7SL398P,chr10:35000001-35000400,4.0994240474018415,0.4222624225135053,0.3031805104563222,0.3078992732649809,Unchanged,Intron,Super Enhancer,FALSE,1422471
ENSG00000226386,PARD3-AS1,chr10:35010101-35010500,4.151591850547536,0.47869987175287426,0.22894786793180216,0.23433487658902102,Unchanged,Intron,Super Enhancer,FALSE,94194
ENSG00000148498,PARD3,chr10:35010101-35010500,4.151591850547536,0.47869987175287426,0.22894786793180216,0.23433487658902102,Unchanged,Intron,Super Enhancer,FALSE,0
ENSG00000229235,RPL37P18,chr10:35010101-35010500,4.151591850547536,0.47869987175287426,0.22894786793180216,0.23433487658902102,Unchanged,Intron,Super Enhancer,FALSE,57071
ENSG00000215184,RPS12P16,chr10:35010101-35010500,4.151591850547536,0.47869987175287426,0.22894786793180216,0.23433487658902102,Unchanged,Intron,Super Enhancer,FALSE,45131
ENSG00000099250,NRP1,chr10:35010101-35010500,4.151591850547536,0.47869987175287426,0.22894786793180216,0.23433487658902102,Unchanged,Intron,Super Enhancer,FALSE,1384910
ENSG00000244356,RN7SL398P,chr10:35010101-35010500,4.151591850547536,0.47869987175287426,0.22894786793180216,0.23433487658902102,Unchanged,Intron,Super Enhancer,FALSE,1432571
ENSG00000099250,NRP1,chr10:35017801-35018100,4.2195667861388495,0.4661582776830635,0.24106297283818784,0.2457712340264337,Unchanged,Intron,No Feature,FALSE,1392610
ENSG00000244356,RN7SL398P,chr10:35017801-35018100,4.2195667861388495,0.4661582776830635,0.24106297283818784,0.2457712340264337,Unchanged,Intron,No Feature,FALSE,1440271
ENSG00000148498,PARD3,chr10:35017801-35018100,4.2195667861388495,0.4661582776830635,0.24106297283818784,0.2457712340264337,Unchanged,Intron,No Feature,FALSE,0
ENSG00000226386,PARD3-AS1,chr10:35080801-35081200,4.096832347970325,1.051487407848543,0.00839687056444239,0.009365740244954974,Up,Intron,Enhancer,FALSE,23494
ENSG00000232525,SS18L2P1,chr10:35080801-35081200,4.096832347970325,1.051487407848543,0.00839687056444239,0.009365740244954974,Up,Intron,Enhancer,FALSE,82937
ENSG00000148498,PARD3,chr10:35080801-35081200,4.096832347970325,1.051487407848543,0.00839687056444239,0.009365740244954974,Up,Intron,Enhancer,FALSE,0
ENSG00000226386,PARD3-AS1,chr10:35127201-35128100,4.637232097746185,1.520981319903966,7.534008234893745e-6,1.4458648156671085e-5,Up,Intergenic (>10kb),No Feature,TRUE,21886
ENSG00000108100,CCNY,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,0
ENSG00000287945,AL603824.1,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,50803
ENSG00000136738,STAM,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,18025477
ENSG00000260589,STAM-AS1,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,18098423
ENSG00000148482,SLC39A12,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,17452079
ENSG00000165995,CACNB2,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,16951814
ENSG00000235020,AL390783.1,chr10:35784301-35784700,3.9349143801327524,1.2453577125323563,0.002023768680466237,0.002422952411016917,Up,Intron,Enhancer,FALSE,17233867
ENSG00000226140,LINC02654,chr10:35979601-35980100,4.561347970619966,2.110937558875682,1.1718982305176169e-8,5.8820276570211154e-8,Up,Intergenic (<10kb),No Feature,TRUE,19641743
ENSG00000226646,RPL7P37,chr10:35979601-35980100,4.561347970619966,2.110937558875682,1.1718982305176169e-8,5.8820276570211154e-8,Up,Intergenic (<10kb),No Feature,TRUE,6127
ENSG00000198105,ZNF248,chr10:38130201-38130900,4.0268354385321645,1.9650245464043188,2.6724836175043382e-6,5.625146969101874e-6,Up,Upstream Promoter (<5kb),No Feature,TRUE,0
ENSG00000283930,AL117339.5,chr10:38486201-38486600,4.0459038366977,1.6138950441854767,3.655306432673558e-5,6.038196069163282e-5,Up,Intron,No Feature,FALSE,0
ENSG00000224761,AL117339.1,chr10:38486201-38486600,4.0459038366977,1.6138950441854767,3.655306432673558e-5,6.038196069163282e-5,Up,Intron,No Feature,FALSE,0
ENSG00000165731,RET,chr10:43689901-43690700,4.372588529385739,2.675766038703928,5.929895280922239e-11,5.336905752830015e-10,Up,Exon,Super Enhancer,TRUE,64101
ENSG00000169826,CSGALNACT2,chr10:43689901-43690700,4.372588529385739,2.675766038703928,5.929895280922239e-11,5.336905752830015e-10,Up,Exon,Super Enhancer,TRUE,9150
ENSG00000273008,AC010864.1,chr10:43689901-43690700,4.372588529385739,2.675766038703928,5.929895280922239e-11,5.336905752830015e-10,Up,Exon,Super Enhancer,TRUE,56118
ENSG00000198915,RASGEF1A,chr10:43689901-43690700,4.372588529385739,2.675766038703928,5.929895280922239e-11,5.336905752830015e-10,Up,Exon,Super Enhancer,TRUE,0
ENSG00000287173,AL356157.3,chr10:44976301-44976800,3.7611858566038503,2.1203751975151355,8.237231431275591e-7,2.1077621603558126e-6,Up,Intergenic (<10kb),Enhancer,TRUE,28355
ENSG00000107562,CXCL12,chr10:44976301-44976800,3.7611858566038503,2.1203751975151355,8.237231431275591e-7,2.1077621603558126e-6,Up,Intergenic (<10kb),Enhancer,TRUE,94359
ENSG00000214089,RPL9P21,chr10:44976301-44976800,3.7611858566038503,2.1203751975151355,8.237231431275591e-7,2.1077621603558126e-6,Up,Intergenic (<10kb),Enhancer,TRUE,65699
ENSG00000270767,AL356157.2,chr10:44976301-44976800,3.7611858566038503,2.1203751975151355,8.237231431275591e-7,2.1077621603558126e-6,Up,Intergenic (<10kb),Enhancer,TRUE,6982
ENSG00000165512,ZNF22,chr10:45496901-45497700,4.690854999688198,3.2877454481592996,5.225010386303511e-13,1.1364397590210137e-11,Up,Promoter (-1500/+500bp),Promoter,TRUE,0
